Exact																																								
0	0.017	0.034	0.051	0.067	0.083	0.098	0.112	0.125	0.137	0.147	0.157	0.165	0.171	0.176	0.179	0.181	0.182	0.183	0.183	0.182	0.183	0.183	0.182	0.181	0.179	0.176	0.171	0.165	0.157	0.147	0.137	0.125	0.112	0.098	0.083	0.067	0.051	0.034	0.017	0
0	0.02	0.041	0.061	0.08	0.098	0.116	0.133	0.148	0.162	0.175	0.186	0.196	0.203	0.209	0.213	0.215	0.217	0.217	0.217	0.217	0.217	0.217	0.217	0.215	0.213	0.209	0.203	0.196	0.186	0.175	0.162	0.148	0.133	0.116	0.098	0.08	0.061	0.041	0.02	0
0	0.023	0.046	0.069	0.091	0.112	0.132	0.151	0.168	0.184	0.199	0.212	0.222	0.231	0.238	0.242	0.245	0.247	0.248	0.248	0.248	0.248	0.248	0.247	0.245	0.242	0.238	0.231	0.222	0.212	0.199	0.184	0.168	0.151	0.132	0.112	0.091	0.069	0.046	0.023	0
0	0.025	0.05	0.075	0.099	0.122	0.144	0.164	0.183	0.201	0.217	0.23	0.242	0.252	0.259	0.264	0.268	0.269	0.27	0.27	0.27	0.27	0.27	0.269	0.268	0.264	0.259	0.252	0.242	0.23	0.217	0.201	0.183	0.164	0.144	0.122	0.099	0.075	0.05	0.025	0
0	0.026	0.053	0.079	0.104	0.128	0.151	0.173	0.193	0.211	0.228	0.242	0.255	0.265	0.272	0.278	0.281	0.283	0.284	0.284	0.284	0.284	0.284	0.283	0.281	0.278	0.272	0.265	0.255	0.242	0.228	0.211	0.193	0.173	0.151	0.128	0.104	0.079	0.053	0.026	0
0	0.027	0.054	0.08	0.105	0.13	0.153	0.175	0.196	0.215	0.231	0.246	0.259	0.269	0.277	0.282	0.286	0.288	0.289	0.289	0.289	0.289	0.289	0.288	0.286	0.282	0.277	0.269	0.259	0.246	0.231	0.215	0.196	0.175	0.153	0.13	0.105	0.08	0.054	0.027	0
0	0.026	0.053	0.079	0.104	0.128	0.151	0.173	0.193	0.211	0.228	0.242	0.255	0.265	0.272	0.278	0.281	0.283	0.284	0.284	0.284	0.284	0.284	0.283	0.281	0.278	0.272	0.265	0.255	0.242	0.228	0.211	0.193	0.173	0.151	0.128	0.104	0.079	0.053	0.026	0
0	0.025	0.05	0.075	0.099	0.122	0.144	0.164	0.183	0.201	0.217	0.23	0.242	0.252	0.259	0.264	0.268	0.269	0.27	0.27	0.27	0.27	0.27	0.269	0.268	0.264	0.259	0.252	0.242	0.23	0.217	0.201	0.183	0.164	0.144	0.122	0.099	0.075	0.05	0.025	0
0	0.023	0.046	0.069	0.091	0.112	0.132	0.151	0.168	0.184	0.199	0.212	0.222	0.231	0.238	0.242	0.245	0.247	0.248	0.248	0.248	0.248	0.248	0.247	0.245	0.242	0.238	0.231	0.222	0.212	0.199	0.184	0.168	0.151	0.132	0.112	0.091	0.069	0.046	0.023	0
0	0.02	0.041	0.061	0.08	0.098	0.116	0.133	0.148	0.162	0.175	0.186	0.196	0.203	0.209	0.213	0.215	0.217	0.217	0.217	0.217	0.217	0.217	0.217	0.215	0.213	0.209	0.203	0.196	0.186	0.175	0.162	0.148	0.133	0.116	0.098	0.08	0.061	0.041	0.02	0
