Exact																																								
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.001	0.003	0.004	0.005	0.006	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.007	0.006	0.005	0.004	0.003	0.001	0
0	0.003	0.005	0.007	0.009	0.011	0.012	0.013	0.014	0.014	0.014	0.013	0.013	0.013	0.012	0.012	0.012	0.012	0.012	0.012	0.013	0.012	0.012	0.012	0.012	0.012	0.012	0.013	0.013	0.013	0.014	0.014	0.014	0.013	0.012	0.011	0.009	0.007	0.005	0.003	0
0	0.003	0.007	0.01	0.012	0.014	0.016	0.017	0.017	0.017	0.017	0.016	0.015	0.015	0.014	0.014	0.014	0.014	0.014	0.014	0.014	0.014	0.014	0.014	0.014	0.014	0.014	0.015	0.015	0.016	0.017	0.017	0.017	0.017	0.016	0.014	0.012	0.01	0.007	0.003	0
0	0.004	0.007	0.01	0.013	0.015	0.016	0.017	0.017	0.016	0.015	0.014	0.012	0.011	0.01	0.009	0.009	0.009	0.009	0.009	0.009	0.009	0.009	0.009	0.009	0.009	0.01	0.011	0.012	0.014	0.015	0.016	0.017	0.017	0.016	0.015	0.013	0.01	0.007	0.004	0
0	0.004	0.007	0.01	0.012	0.014	0.015	0.015	0.015	0.014	0.012	0.01	0.007	0.005	0.004	0.003	0.002	0.002	0.001	0.002	0.002	0.002	0.001	0.002	0.002	0.003	0.004	0.005	0.007	0.01	0.012	0.014	0.015	0.015	0.015	0.014	0.012	0.01	0.007	0.004	0
0	0.004	0.007	0.01	0.012	0.013	0.014	0.014	0.012	0.01	0.008	0.005	0.002	0	-0.002	-0.004	-0.005	-0.006	-0.006	-0.006	-0.006	-0.006	-0.006	-0.006	-0.005	-0.004	-0.002	0	0.002	0.005	0.008	0.01	0.012	0.014	0.014	0.013	0.012	0.01	0.007	0.004	0
0	0.003	0.006	0.009	0.011	0.012	0.012	0.012	0.01	0.007	0.004	0.001	-0.003	-0.006	-0.008	-0.01	-0.012	-0.012	-0.013	-0.013	-0.013	-0.013	-0.013	-0.012	-0.012	-0.01	-0.008	-0.006	-0.003	0.001	0.004	0.007	0.01	0.012	0.012	0.012	0.011	0.009	0.006	0.003	0
0	0.003	0.006	0.009	0.01	0.011	0.011	0.01	0.008	0.005	0.001	-0.002	-0.006	-0.01	-0.013	-0.015	-0.017	-0.018	-0.018	-0.018	-0.018	-0.018	-0.018	-0.018	-0.017	-0.015	-0.013	-0.01	-0.006	-0.002	0.001	0.005	0.008	0.01	0.011	0.011	0.01	0.009	0.006	0.003	0
0	0.003	0.006	0.008	0.01	0.011	0.01	0.009	0.007	0.003	-0.001	-0.005	-0.009	-0.013	-0.016	-0.018	-0.02	-0.021	-0.022	-0.022	-0.022	-0.022	-0.022	-0.021	-0.02	-0.018	-0.016	-0.013	-0.009	-0.005	-0.001	0.003	0.007	0.009	0.01	0.011	0.01	0.008	0.006	0.003	0
0	0.003	0.006	0.008	0.01	0.01	0.01	0.009	0.006	0.003	-0.001	-0.005	-0.01	-0.014	-0.017	-0.02	-0.021	-0.022	-0.023	-0.023	-0.023	-0.023	-0.023	-0.022	-0.021	-0.02	-0.017	-0.014	-0.01	-0.005	-0.001	0.003	0.006	0.009	0.01	0.01	0.01	0.008	0.006	0.003	0
0	0.003	0.006	0.008	0.01	0.011	0.01	0.009	0.007	0.003	-0.001	-0.005	-0.009	-0.013	-0.016	-0.018	-0.02	-0.021	-0.022	-0.022	-0.022	-0.022	-0.022	-0.021	-0.02	-0.018	-0.016	-0.013	-0.009	-0.005	-0.001	0.003	0.007	0.009	0.01	0.011	0.01	0.008	0.006	0.003	0
0	0.003	0.006	0.009	0.01	0.011	0.011	0.01	0.008	0.005	0.001	-0.002	-0.006	-0.01	-0.013	-0.015	-0.017	-0.018	-0.018	-0.018	-0.018	-0.018	-0.018	-0.018	-0.017	-0.015	-0.013	-0.01	-0.006	-0.002	0.001	0.005	0.008	0.01	0.011	0.011	0.01	0.009	0.006	0.003	0
